location,weekday,hour,Present,unoccupied_rate
"-37.81980707842661, 144.945909621506",Sunday,11,0.0,1.0
"-37.81981045436291, 144.95546985526124",Sunday,11,0.0,1.0
"-37.81981366699077, 144.95580820855713",Sunday,9,1.0,0.0
"-37.81981416590159, 144.94988583366637",Tuesday,13,0.0,1.0
"-37.819815126711354, 144.94693719894985",Wednesday,4,1.0,0.0
"-37.8198237617609, 144.95718394732322",Wednesday,22,1.0,0.0
"-37.81982702192029, 144.95541099028247",Sunday,8,0.0,1.0
"-37.81983178241323, 144.95574398443216",Sunday,13,0.0,1.0
"-37.819837521751, 144.9574391579276",Sunday,9,1.0,0.0
"-37.8198485764157, 144.9471475503992",Tuesday,13,0.0,1.0
"-37.81985615505279, 144.94527324403245",Tuesday,0,1.0,0.0
"-37.81985837697532, 144.94536883743564",Monday,23,0.0,1.0
"-37.81986006122925, 144.94592410249493",Sunday,8,0.0,1.0
"-37.819874287371505, 144.95720707765776",Wednesday,0,1.0,0.0
"-37.819875129746634, 144.94335166192775",Sunday,7,1.0,0.0
"-37.81987589225314, 144.94993894228122",Tuesday,11,1.0,0.0
"-37.81989098642812, 144.95746372599973",Sunday,9,1.0,0.0
"-37.81989373700138, 144.94328768101258",Sunday,2,0.0,1.0
"-37.81989904504822, 144.94697696185258",Wednesday,1,1.0,0.0
"-37.81991148294232, 144.95154801432867",Tuesday,12,0.0,1.0
"-37.81991234423025, 144.9432236994868",Sunday,9,1.0,0.0
"-37.81991568953214, 144.94538400803944",Tuesday,0,1.0,0.0
"-37.81992012215079, 144.94350332366335",Sunday,3,0.0,1.0
"-37.81992252758147, 144.95722988902253",Wednesday,0,1.0,0.0
"-37.81992324264816, 144.9554198964517",Sunday,13,1.0,0.0
"-37.819928185081864, 144.94347559820022",Sunday,9,0.0,1.0
"-37.81992866300896, 144.95148933280126",Tuesday,12,0.0,1.0
"-37.81993083805543, 144.94718710333325",Wednesday,0,1.0,0.0
"-37.819930950522625, 144.94315971851103",Saturday,13,0.0,1.0
"-37.81993624888711, 144.94344787331164",Sunday,11,1.0,0.0
"-37.81993731499081, 144.9486542687062",Wednesday,5,1.0,0.0
"-37.819941167057515, 144.9553565516419",Sunday,12,0.0,1.0
"-37.81994431226503, 144.94342014841737",Sunday,10,0.0,1.0
"-37.81994434579434, 144.95748786635886",Sunday,9,1.0,0.0
"-37.8199471493606, 144.95142567113518",Tuesday,12,0.0,1.0
"-37.81994955721967, 144.9430957375174",Saturday,13,0.0,1.0
"-37.81995237378518, 144.94339242408512",Sunday,11,1.0,0.0
"-37.81995510493043, 144.9549539854762",Wednesday,0,0.0,1.0
"-37.81995933586933, 144.95529233775974",Sunday,13,0.0,1.0
"-37.81996043711991, 144.94336469751374",Sunday,7,1.0,0.0
"-37.819965598657724, 144.95136180335112",Tuesday,13,0.0,1.0
"-37.819968004313765, 144.94700438468254",Tuesday,23,0.0,1.0
"-37.819973001636775, 144.94539778682912",Sunday,11,0.0,1.0
"-37.81997970328647, 144.94329845570735",Sunday,11,0.0,1.0
"-37.819984138073124, 144.95129771110098",Tuesday,12,0.0,1.0
"-37.81998434057127, 144.94530742172287",Sunday,0,0.0,1.0
"-37.819987727054716, 144.94327086306834",Sunday,11,0.0,1.0
"-37.81999361630185, 144.94865597937695",Wednesday,1,1.0,0.0
"-37.819994917407186, 144.9556426084228",Sunday,9,1.0,0.0
"-37.81999579034017, 144.9432431375824",Sunday,6,1.0,0.0
"-37.81999824238842, 144.9575130747661",Sunday,8,1.0,0.0
"-37.820000362979314, 144.9472151454358",Friday,8,0.0,1.0
"-37.82000268128995, 144.951233779713",Tuesday,10,1.0,0.0
"-37.82000385363874, 144.94321541209086",Sunday,10,0.0,1.0
"-37.82001191603977, 144.94318768716136",Sunday,11,0.0,1.0
"-37.820014035321634, 144.95509897190527",Sunday,13,0.0,1.0
"-37.82001997842416, 144.94315996167091",Saturday,14,0.0,1.0
"-37.8200352168038, 144.95502406275878",Sunday,12,1.0,0.0
"-37.82003698039656, 144.95728231924483",Wednesday,0,1.0,0.0
"-37.820039230062264, 144.94309376908998",Sunday,0,1.0,0.0
"-37.820041408012244, 144.9556639590486",Sunday,10,1.0,0.0
"-37.82004168078604, 144.94340446656793",Saturday,23,1.0,0.0
"-37.82004729015223, 144.94306604520847",Friday,0,1.0,0.0
"-37.820049911318065, 144.94865802884766",Wednesday,3,1.0,0.0
"-37.82005184338577, 144.9470437741028",Sunday,7,0.0,1.0
"-37.82005535295752, 144.94303831913783",Sunday,10,0.0,1.0
"-37.820056364738484, 144.9549493448011",Sunday,13,0.0,1.0
"-37.82006030671869, 144.943340494092",Sunday,11,0.0,1.0
"-37.82006341848805, 144.94301059304897",Sunday,9,0.0,1.0
"-37.820071479458605, 144.94298286916285",Sunday,11,0.0,1.0
"-37.82007901039151, 144.9432762558655",Sunday,12,0.0,1.0
"-37.82007954406505, 144.94295514308766",Sunday,9,1.0,0.0
"-37.82008607174822, 144.94725504284366",Saturday,6,0.0,1.0
"-37.82008789716498, 144.95730555908776",Tuesday,23,1.0,0.0
"-37.8200900829024, 144.95568629843393",Sunday,11,0.0,1.0
"-37.82009732548086, 144.94321334901133",Sunday,11,1.0,0.0
"-37.82010620216919, 144.94866027663673",Wednesday,3,0.0,1.0
"-37.82011429509811, 144.95451180212012",Monday,0,1.0,0.0
"-37.82011525241861, 144.94315177527164",Sunday,10,1.0,0.0
"-37.820119662138126, 144.94707022587994",Thursday,3,0.0,1.0
"-37.82012786376523, 144.93917896948417",Thursday,1,0.0,1.0
"-37.820142626566124, 144.94599901947242",Sunday,7,0.0,1.0
"-37.82014498046749, 144.93925031048207",Sunday,5,0.0,1.0
"-37.82014593555493, 144.9424237400629",Saturday,15,1.0,0.0
"-37.82015466628, 144.9472802015655",Friday,11,0.0,1.0
"-37.82016212885024, 144.93932207496923",Friday,20,0.0,1.0
"-37.8201632891837, 144.94866249907489",Wednesday,3,0.0,1.0
"-37.82016441419583, 144.9423597136809",Sunday,9,0.0,1.0
"-37.8201668549864, 144.95453587450794",Wednesday,6,0.0,1.0
"-37.82017773180296, 144.93938718972916",Sunday,6,0.0,1.0
"-37.82018292369378, 144.94229570439836",Tuesday,0,1.0,0.0
"-37.820201470413465, 144.94223168811772",Sunday,0,1.0,0.0
"-37.820205691514495, 144.9460135602858",Sunday,8,0.0,1.0
"-37.82020659171873, 144.9471070440767",Tuesday,14,0.0,1.0
"-37.82020943094864, 144.94395853447838",Sunday,12,0.0,1.0
"-37.820218307476466, 144.9545594873518",Monday,2,1.0,0.0
"-37.820229451968544, 144.93960268554343",Saturday,7,0.0,1.0
"-37.82023275888777, 144.95481596362043",Monday,2,1.0,0.0
"-37.82023925900832, 144.94731446996258",Tuesday,22,0.0,1.0
"-37.820240787126615, 144.95569529602255",Sunday,8,1.0,0.0
"-37.82024151131429, 144.94537361877752",Sunday,9,1.0,0.0
"-37.820245136840896, 144.9396681383507",Sunday,12,0.0,1.0
"-37.82026048159719, 144.9439810491996",Saturday,13,0.0,1.0
"-37.82026077006425, 144.9397333648914",Saturday,11,1.0,0.0
"-37.82026702060972, 144.94602948689106",Sunday,6,0.0,1.0
"-37.82027020009988, 144.95458322910955",Monday,3,0.0,1.0
"-37.82027324511611, 144.94260016791185",Sunday,10,0.0,1.0
"-37.820276040290736, 144.94713077639028",Tuesday,12,0.0,1.0
"-37.820280977934516, 144.95483806102732",Monday,2,1.0,0.0
"-37.82028732496598, 144.95571666821013",Sunday,23,1.0,0.0
"-37.82028919406282, 144.94443776071222",Sunday,12,0.0,1.0
"-37.82029196644229, 144.93986386099408",Sunday,12,1.0,0.0
"-37.82029216507679, 144.94253451002305",Saturday,21,0.0,1.0
"-37.8202956579312, 144.93955682551837",Thursday,20,1.0,0.0
"-37.8202975304902, 144.9453872206468",Sunday,10,0.0,1.0
"-37.82031147805616, 144.94400366621178",Sunday,13,0.0,1.0
"-37.82031154772048, 144.9424672499739",Sunday,10,1.0,0.0
"-37.820311621618714, 144.9454862701186",Sunday,6,1.0,0.0
"-37.82031223132367, 144.93962605267149",Saturday,18,0.0,1.0
"-37.820319177118286, 144.94455379697746",Sunday,9,0.0,1.0
"-37.820322263929086, 144.9546071199171",Thursday,21,1.0,0.0
"-37.82032671735453, 144.95485898659769",Monday,2,1.0,0.0
"-37.82032788923816, 144.94604541207383",Sunday,8,0.0,1.0
"-37.820328984140914, 144.93969599363925",Saturday,21,1.0,0.0
"-37.82033093034448, 144.94239998990412",Sunday,8,1.0,0.0
"-37.82033122611111, 144.94178443111818",Sunday,21,0.0,1.0
"-37.82033820154115, 144.94946605994318",Wednesday,2,1.0,0.0
"-37.82034636685942, 144.94446289451076",Sunday,7,0.0,1.0
"-37.82034974326481, 144.94172038950103",Saturday,1,1.0,0.0
"-37.82035031334955, 144.94233273035633",Sunday,12,1.0,0.0
"-37.82035588964801, 144.9494046837532",Wednesday,4,0.0,1.0
"-37.820359190197685, 144.9454039082782",Sunday,12,0.0,1.0
"-37.82036084918549, 144.94716161244844",Wednesday,2,0.0,1.0
"-37.820362474961634, 144.94402627094496",Saturday,12,0.0,1.0
"-37.82036816663482, 144.93985984418407",Saturday,14,0.0,1.0
"-37.8203696967754, 144.94226546963995",Sunday,12,1.0,0.0
"-37.820369910975984, 144.9416538788944",Thursday,9,0.0,1.0
"-37.82037098839134, 144.94457607720415",Sunday,9,1.0,0.0
"-37.82037346768652, 144.95463055373497",Monday,2,1.0,0.0
"-37.820374347634115, 144.94934064329863",Wednesday,5,0.0,1.0
"-37.820375347961914, 144.94550297445886",Sunday,7,0.0,1.0
"-37.82038273315523, 144.9511045668553",Tuesday,12,0.0,1.0
"-37.820384813996924, 144.93992958225567",Sunday,6,1.0,0.0
"-37.82038876842533, 144.94606127507134",Sunday,7,0.0,1.0
"-37.82038907970143, 144.94219820945807",Sunday,9,0.0,1.0
"-37.820395686077376, 144.94448619160318",Sunday,7,0.0,1.0
"-37.820413468220664, 144.9440488762877",Saturday,11,1.0,0.0
"-37.82042089670753, 144.94542033515108",Sunday,9,0.0,1.0
"-37.8204210749276, 144.94208717425943",Sunday,3,1.0,0.0
"-37.820423666254094, 144.95465361283914",Monday,2,0.0,1.0
"-37.82043238422226, 144.94718061053305",Saturday,8,0.0,1.0
"-37.820440265054934, 144.95578692174678",Sunday,11,1.0,0.0
"-37.82044371041454, 144.94552089254",Sunday,11,0.0,1.0
"-37.82044900242458, 144.9511568011041",Tuesday,13,0.0,1.0
"-37.82044961672015, 144.94607732811323",Sunday,7,0.0,1.0
"-37.82047607788187, 144.95467759457046",Monday,2,1.0,0.0
"-37.82048267530209, 144.9454363238093",Sunday,6,0.0,1.0
"-37.820493205830815, 144.95581543628026",Sunday,13,0.0,1.0
"-37.82050057805256, 144.95119741111756",Tuesday,8,1.0,0.0
"-37.82050623465054, 144.94290861086614",Saturday,5,1.0,0.0
"-37.82050897624245, 144.94553800007716",Sunday,5,1.0,0.0
"-37.820517767023446, 144.9472064257968",Wednesday,4,0.0,1.0
"-37.82053114138522, 144.95470260915596",Monday,2,0.0,1.0
"-37.820544466518626, 144.94545223320023",Sunday,12,0.0,1.0
"-37.82054611831157, 144.94028668910804",Sunday,12,0.0,1.0
"-37.82055869070746, 144.9429319583788",Thursday,12,0.0,1.0
"-37.82056490484314, 144.95125247431088",Tuesday,11,0.0,1.0
"-37.820568689248745, 144.95720553114228",Sunday,6,0.0,1.0
"-37.82058682406095, 144.95714015346647",Sunday,13,0.0,1.0
"-37.82060324744333, 144.94031698277732",Wednesday,15,0.0,1.0
"-37.82060499655505, 144.95707454621757",Sunday,13,1.0,0.0
"-37.82060952613115, 144.94546946453903",Sunday,1,1.0,0.0
"-37.82061466205916, 144.95129142556084",Tuesday,7,1.0,0.0
"-37.820623113450985, 144.9570093619564",Sunday,12,1.0,0.0
"-37.820641488195506, 144.9569432240824",Sunday,13,1.0,0.0
"-37.82067620261746, 144.9472477924998",Tuesday,22,1.0,0.0
"-37.82067837265019, 144.95134231522943",Tuesday,7,1.0,0.0
"-37.8207263715705, 144.9513794593367",Tuesday,12,0.0,1.0
"-37.820749425037675, 144.94726499357756",Tuesday,21,1.0,0.0
"-37.82075156352007, 144.95657749343093",Sunday,13,0.0,1.0
"-37.820756478572605, 144.9409998058623",Tuesday,18,1.0,0.0
"-37.820768853208214, 144.9565177418101",Sunday,13,0.0,1.0
"-37.82077818648608, 144.94092655518352",Wednesday,2,0.0,1.0
"-37.820786142875036, 144.95645798905178",Sunday,8,1.0,0.0
"-37.82079972059559, 144.94085212969856",Tuesday,18,1.0,0.0
"-37.82080343113989, 144.95639823680943",Sunday,9,1.0,0.0
"-37.820820169304454, 144.94077706396166",Tuesday,23,1.0,0.0
"-37.82082072074438, 144.95633848342953",Sunday,13,0.0,1.0
"-37.82082484993619, 144.94413789756015",Tuesday,11,1.0,0.0
"-37.82083800986732, 144.9562787311334",Sunday,13,0.0,1.0
"-37.820849264444725, 144.94306585953603",Saturday,7,0.0,1.0
"-37.82086060421838, 144.9442537418388",Friday,10,1.0,0.0
"-37.82088566451103, 144.9441655050968",Monday,4,0.0,1.0
"-37.82091263023649, 144.95075208554005",Tuesday,12,0.0,1.0
"-37.820920432409906, 144.94428227453616",Monday,0,0.0,1.0
"-37.82093602215687, 144.95154435869017",Tuesday,7,1.0,0.0
"-37.82094549194014, 144.94419402741204",Friday,6,1.0,0.0
"-37.820966865406504, 144.9507948468937",Tuesday,9,1.0,0.0
"-37.8209802619662, 144.94431080784483",Monday,4,0.0,1.0
"-37.82098157165377, 144.94541576884666",Sunday,12,0.0,1.0
"-37.82098668845575, 144.95158360736895",Tuesday,7,1.0,0.0
"-37.8209933776988, 144.94532288408283",Sunday,10,0.0,1.0
"-37.82100532236697, 144.94422256696572",Monday,4,1.0,0.0
"-37.82103357858126, 144.94333640050053",Sunday,6,0.0,1.0
"-37.821039942519995, 144.94543155629415",Tuesday,23,0.0,1.0
"-37.82104009152626, 144.94433934119712",Friday,8,1.0,0.0
"-37.82104865107159, 144.94339948999047",Sunday,9,1.0,0.0
"-37.82105050953709, 144.9453364240078",Sunday,8,0.0,1.0
"-37.82105107549779, 144.95163483797234",Tuesday,9,1.0,0.0
"-37.82105266660878, 144.94222412117483",Sunday,2,0.0,1.0
"-37.82105563700918, 144.94697668897598",Thursday,7,0.0,1.0
"-37.821065145968376, 144.9442510973915",Friday,9,1.0,0.0
"-37.821073559711934, 144.94691408796078",Wednesday,1,1.0,0.0
"-37.82107646203974, 144.946243382511",Tuesday,20,0.0,1.0
"-37.82107941411776, 144.94352789869123",Sunday,8,1.0,0.0
"-37.82109206615671, 144.94685004085812",Wednesday,1,1.0,0.0
"-37.82109882550872, 144.95167244390558",Tuesday,12,0.0,1.0
"-37.821101689301244, 144.94544773612796",Sunday,2,1.0,0.0
"-37.82110352835018, 144.94288605521916",Saturday,22,1.0,0.0
"-37.821105004185156, 144.94224275617853",Sunday,2,1.0,0.0
"-37.821109160196784, 144.9453518461956",Sunday,13,0.0,1.0
"-37.821110639077105, 144.94678607737143",Wednesday,0,1.0,0.0
"-37.82111067377315, 144.94365836932468",Sunday,8,1.0,0.0
"-37.82111916464275, 144.94295135358377",Sunday,4,1.0,0.0
"-37.82112630304781, 144.94372360496828",Sunday,6,0.0,1.0
"-37.821134546266755, 144.94670364133466",Wednesday,5,0.0,1.0
"-37.821134790208106, 144.9430166154661",Sunday,16,1.0,0.0
"-37.82114193227716, 144.9437888417761",Sunday,9,0.0,1.0
"-37.8211446831276, 144.95170852764213",Tuesday,7,1.0,0.0
"-37.82115283682411, 144.94226462406135",Sunday,7,0.0,1.0
"-37.821157561490935, 144.94385407747703",Sunday,9,0.0,1.0
"-37.8211673065982, 144.9453672570661",Sunday,8,0.0,1.0
"-37.82117092436043, 144.94719468814355",Wednesday,4,0.0,1.0
"-37.82117319064948, 144.94391931435464",Sunday,1,0.0,1.0
"-37.82118791470868, 144.9471344930125",Wednesday,5,1.0,0.0
"-37.82118881888181, 144.94398454954523",Sunday,4,0.0,1.0
"-37.82119052550672, 144.9517446419496",Tuesday,12,1.0,0.0
"-37.82120416557623, 144.944048606006",Sunday,0,1.0,0.0
"-37.82120636805902, 144.9470704593674",Wednesday,1,1.0,0.0
"-37.821218796797304, 144.94410948110885",Saturday,12,0.0,1.0
"-37.82122483507317, 144.94700639265005",Tuesday,16,0.0,1.0
"-37.82123622769609, 144.95178103850878",Tuesday,11,1.0,0.0
"-37.82125258974649, 144.94351025120602",Sunday,9,1.0,0.0
"-37.82127096755983, 144.94358696032316",Saturday,23,0.0,1.0
"-37.8212710393899, 144.95103263283488",Tuesday,7,0.0,1.0
"-37.821280500924274, 144.95181595117137",Tuesday,12,0.0,1.0
"-37.82128738080417, 144.9436554576157",Sunday,9,0.0,1.0
"-37.82129980300623, 144.95069392977473",Monday,19,0.0,1.0
"-37.82130457508666, 144.9437272277152",Sunday,7,1.0,0.0
"-37.8213149139644, 144.95106735784597",Monday,7,1.0,0.0
"-37.82132228737854, 144.94380118949584",Sunday,10,0.0,1.0
"-37.821337911719226, 144.94386644680426",Sunday,6,1.0,0.0
"-37.82134017031514, 144.94461717474638",Saturday,7,0.0,1.0
"-37.821353550626135, 144.9439315523408",Sunday,9,0.0,1.0
"-37.82135419837688, 144.94467950111203",Saturday,21,1.0,0.0
"-37.82136374841589, 144.9511060088177",Tuesday,11,0.0,1.0
"-37.82136677476861, 144.94474255947222",Saturday,19,0.0,1.0
"-37.82141258331601, 144.9511446603952",Monday,9,0.0,1.0
"-37.82156700773649, 144.9504411166862",Tuesday,11,1.0,0.0
"-37.82161749770223, 144.95048027833536",Tuesday,12,0.0,1.0
"-37.82167177709985, 144.9434493349197",Monday,0,1.0,0.0
"-37.821727559119736, 144.94347180726172",Saturday,2,0.0,1.0
"-37.82177629600672, 144.94359177259076",Saturday,5,0.0,1.0
"-37.82178007096833, 144.9434975049776",Saturday,20,0.0,1.0
"-37.821829882537386, 144.94361796600532",Saturday,7,1.0,0.0
"-37.821984243691986, 144.9477843093931",Sunday,8,0.0,1.0
"-37.822214777183106, 144.9537592878351",Monday,2,0.0,1.0
"-37.822237339850616, 144.9536460664737",Monday,3,1.0,0.0
"-37.82225614441157, 144.9535811474653",Monday,3,1.0,0.0
"-37.82230254427385, 144.9534210170546",Monday,2,1.0,0.0
"-37.82232102797104, 144.95335692206876",Sunday,20,1.0,0.0
"-37.82234105011817, 144.953287549408",Monday,3,0.0,1.0
"-37.822359539262656, 144.9532235093248",Monday,1,1.0,0.0
"-37.82247677293327, 144.9522590082511",Sunday,20,1.0,0.0
"-37.8224857872471, 144.95222778302724",Sunday,20,1.0,0.0
"-37.82248932751718, 144.95277816994894",Monday,1,1.0,0.0
"-37.82249515523104, 144.9521959601043",Sunday,6,1.0,0.0
"-37.82250487011976, 144.95216400545675",Sunday,20,1.0,0.0
"-37.822507063095294, 144.95271680525497",Monday,3,1.0,0.0
"-37.82251358088368, 144.95213374857926",Sunday,23,1.0,0.0
"-37.822523929297894, 144.9521005255906",Monday,1,1.0,0.0
"-37.82252556959601, 144.95265277617113",Sunday,23,1.0,0.0
"-37.82253375737386, 144.95206800770742",Monday,2,1.0,0.0
"-37.82254360357769, 144.95259033696777",Monday,2,1.0,0.0
"-37.82256066811671, 144.95253120774296",Monday,0,1.0,0.0
"-37.82337001046017, 144.96661886495528",Friday,3,0.0,1.0
"-37.82338223087829, 144.9666817472417",Friday,4,0.0,1.0
"-37.8233950937474, 144.96674793778274",Friday,2,0.0,1.0
"-37.82340795747085, 144.9668141300637",Friday,4,0.0,1.0
"-37.823420177807634, 144.9668770118377",Friday,4,0.0,1.0
"-37.83475669273402, 144.9753474904979",Sunday,10,0.0,1.0
"-37.83476561110477, 144.9754161003376",Sunday,10,0.0,1.0
"-37.8347745605505, 144.97548425618373",Sunday,9,1.0,0.0
"-37.8347833916472, 144.97555188557072",Sunday,6,1.0,0.0
"-37.83479219632807, 144.97561933777553",Sunday,10,1.0,0.0
"-37.83480108078649, 144.97568757520253",Sunday,8,0.0,1.0
"-37.834810008289466, 144.9757558556579",Sunday,8,0.0,1.0
"-37.834818949758684, 144.97582428502477",Sunday,11,0.0,1.0
"-37.834827867307936, 144.9758927189407",Saturday,23,0.0,1.0
"-37.83483670749995, 144.97596042597542",Saturday,23,0.0,1.0
"-37.834845488989664, 144.9760272232985",Sunday,0,0.0,1.0
"-37.834854216573255, 144.97609452787162",Saturday,23,0.0,1.0
"-37.83486300893875, 144.9761619134213",Sunday,7,0.0,1.0
"-37.83499937266276, 144.97720592575808",Sunday,6,1.0,0.0
"-37.835008253200314, 144.9772741358588",Sunday,10,1.0,0.0
"-37.835017137731064, 144.977342242958",Sunday,11,1.0,0.0
"-37.83502608038235, 144.9774106116063",Saturday,23,0.0,1.0
"-37.83503501311022, 144.9774790612321",Saturday,23,0.0,1.0
"-37.83504393491668, 144.97754764617855",Sunday,8,1.0,0.0
"-37.8350528670962, 144.97761595715627",Sunday,11,0.0,1.0
"-37.83506178891197, 144.977684171342",Sunday,9,0.0,1.0
"-37.835070725093786, 144.97775262386838",Sunday,9,1.0,0.0
"-37.83507967210864, 144.97782129040343",Sunday,6,0.0,1.0
"-37.835088562609464, 144.97788919667062",Sunday,6,0.0,1.0
"-37.835106826042704, 144.9780293417556",Sunday,5,0.0,1.0
"-37.83511519077207, 144.9780932727994",Sunday,8,0.0,1.0
"-37.83512361002232, 144.97815746257618",Sunday,4,0.0,1.0
"-37.83513199392105, 144.9782221754694",Sunday,10,0.0,1.0
"-37.83514046286184, 144.978286658525",Sunday,10,0.0,1.0
"-37.844912885673864, 144.979871702389",Sunday,13,1.0,0.0
"-37.84497907267978, 144.9803778204718",Sunday,7,1.0,0.0
"-37.84498810868717, 144.98044675923143",Sunday,12,1.0,0.0
"-37.844997217774335, 144.98051625798664",Sunday,12,1.0,0.0
"-37.84506224783489, 144.9795932158124",Sunday,10,1.0,0.0
"-37.84507112911485, 144.97966044067113",Sunday,12,0.0,1.0
"-37.84507948562708, 144.98114053763254",Sunday,10,1.0,0.0
"-37.845080010846196, 144.97972770235316",Sunday,11,1.0,0.0
"-37.8450884323001, 144.9812097756882",Sunday,10,1.0,0.0
"-37.84508897173963, 144.97979550418984",Sunday,10,1.0,0.0
"-37.84509734154828, 144.98127874025266",Sunday,11,1.0,0.0
"-37.84509792913018, 144.9798633071556",Sunday,13,0.0,1.0
"-37.84510688739228, 144.97993111016365",Sunday,13,0.0,1.0
"-37.84511636710482, 144.98000281866575",Sunday,12,1.0,0.0
"-37.84512649351755, 144.98007959942652",Sunday,13,1.0,0.0
"-37.845182238406906, 144.980502272184",Sunday,7,1.0,0.0
"-37.84797495698779, 144.98226205564055",Thursday,0,1.0,0.0
"-37.84798233983153, 144.982322414484",Wednesday,9,0.0,1.0
"-37.8479902032593, 144.98238670151437",Sunday,10,1.0,0.0
"-37.84799803206987, 144.98245070765785",Sunday,8,1.0,0.0
"-37.848005552140705, 144.98251218961013",Sunday,8,1.0,0.0
"-37.84806759441919, 144.9830194271252",Sunday,10,1.0,0.0
"-37.8480978861111, 144.98326708231346",Sunday,7,0.0,1.0
"-37.84810585466788, 144.98333223211085",Sunday,11,1.0,0.0
"-37.848114094840405, 144.98339960766566",Sunday,9,1.0,0.0
"-37.848122335875544, 144.98346698326205",Sunday,11,0.0,1.0
"-37.84813057598156, 144.98353435941885",Sunday,12,0.0,1.0
"-37.84813881695018, 144.98360173561724",Sunday,8,1.0,0.0
"-37.84814671324986, 144.98366630782294",Sunday,12,0.0,1.0
"-37.848156195606734, 144.98283520301555",Sunday,10,1.0,0.0
"-37.848164411859926, 144.98290258153128",Sunday,10,1.0,0.0
"-37.84816644734338, 144.9838276503496",Sunday,11,1.0,0.0
"-37.8481726275857, 144.9829699645832",Sunday,13,0.0,1.0
"-37.84818084326359, 144.98303734482448",Sunday,12,0.0,1.0
"-37.84818561693816, 144.98398442255075",Sunday,8,0.0,1.0
